quant,L1,L2,a1,a2,b1,b2
1620,67.3170011930979,61.1695708486048,3.2171444259248,7.9931626798204,16.6509684021355,15.9569549735878
1621,67.3261732733261,61.180199268695,3.22062677890565,7.99776814423092,16.6649413399195,15.9672483654779
1622,67.3360982387044,61.1959923710096,3.22661842676986,8.00413274206169,16.6773313291999,15.9764137692187
1623,67.3445203115506,61.2069085119492,3.23078949227218,8.00839189865382,16.6912242891188,15.9859092615578
1624,67.3546773634784,61.2218860163767,3.23633591656813,8.01358649969891,16.7066252770515,15.9998617752344
1625,67.3638609980742,61.2362514314785,3.24221778217088,8.0191740943506,16.7201418561524,16.0078217830533
1626,67.3746591606237,61.2481491823157,3.24737603644926,8.02542746423507,16.737776116835,16.0150991275883
1627,67.382107347699,61.2653017916965,3.25207299093411,8.02967852853146,16.7498568071698,16.0269939295954
1628,67.3930216451032,61.2731155658145,3.25883173443001,8.03457281029063,16.7649611041385,16.0373461892054
1629,67.399991302025,61.2916306806227,3.26359512411339,8.04082207725015,16.779618629159,16.0499162051653
1630,67.4114836397785,61.3034432263337,3.26823079518938,8.04547055978222,16.7961397499333,16.058035116886
1631,67.4208791011064,61.3175234169586,3.27372502632756,8.0510608995622,16.8093379973019,16.0679361168445
1632,67.4280861743418,61.3350193655914,3.27783649095939,8.05523748849957,16.8226627618087,16.0808216597861
1633,67.4379470321932,61.3460465221903,3.28420079073766,8.06276863739118,16.8382974101577,16.0906496414543
1634,67.4488262689298,61.3624913021841,3.28951765590224,8.06813994324984,16.8515821210799,16.1009551807697
1635,67.4598704846678,61.3708819550086,3.29569900074652,8.0753299770554,16.8652521956729,16.1104894195456
1636,67.4663656516807,61.3865374905877,3.30184486570295,8.07889394871245,16.8810537027853,16.119830245657
1637,67.4739327744724,61.3972373246545,3.30701414830814,8.08487021857624,16.8922497692716,16.1339866347298
1638,67.484350888324,61.4128703685877,3.31294333827897,8.09061257300447,16.9073092742571,16.143526677958
1639,67.4919505499837,61.4263025380373,3.31820878019597,8.09576850297994,16.9217337079558,16.1569011759634
1640,67.5003872918186,61.4385494006191,3.32355220876718,8.10202046197533,16.935964200404,16.1649446754845
1641,67.5090228188058,61.4536647189415,3.3292958833202,8.10900011242743,16.9485749182623,16.1753793349592
1642,67.5190261669405,61.4641448273434,3.33435446812969,8.11300481688915,16.9629273346835,16.187393997563
1643,67.5305074042318,61.480978371414,3.34029477922588,8.12076720518949,16.9783785946676,16.1992986882739
1644,67.5357353807919,61.4889831860379,3.34530590803805,8.12577214344384,16.9907506910414,16.2137052066715
1645,67.5444038906441,61.5081387203266,3.35122547728389,8.13015213828483,17.0080229900088,16.2229058177341
1646,67.5549148826153,61.5192875371949,3.35769045702039,8.13879588637489,17.0236372001798,16.2356778633834
1647,67.5596992707607,61.5337249504044,3.36296178996713,8.14375337263729,17.0362748605882,16.2455677551811
1648,67.571015960431,61.5503303200738,3.36970006686571,8.1489288544704,17.0522374309174,16.2607771630841
1649,67.5790341300131,61.5606065434998,3.37572305855716,8.1551162593132,17.0665205701691,16.2697467232613
1650,67.5902671056593,61.5771618702244,3.38219651242906,8.16077363850692,17.0827042653287,16.2851416578997
1651,67.5981144958791,61.5864319731376,3.38810327097699,8.16585690421295,17.095645663775,16.2934448534883
1652,67.6047470891392,61.6032620419686,3.39457450830277,8.17192314597237,17.1107983657966,16.3075120582954
1653,67.6157269268213,61.6161471102955,3.40116525256229,8.17756633595129,17.1276394109567,16.3196723055832
1654,67.6216881811493,61.6293399077579,3.40804980578452,8.18460579162167,17.1403563255825,16.3316733995903
1655,67.6291816880552,61.6489455100562,3.4139594053868,8.18986083590067,17.1555080604392,16.3444299706868
1656,67.6407363976329,61.6575668448639,3.41930429323058,8.19602622465571,17.1695271587702,16.3552983923533
1657,67.647312482783,61.6733432555274,3.42491905978393,8.20352758242593,17.1864154306824,16.3671811007463
1658,67.6560756969529,61.6894440322396,3.43084235656888,8.20776212882279,17.2012200012975,16.3791883839195
1659,67.6642866277525,61.7019209762207,3.43609549828378,8.21287905998963,17.2169503071305,16.3917827685292
1660,67.6731290787613,61.7184752700495,3.44185566458044,8.22032380030274,17.2324505632332,16.4029256773847
1661,67.6842481832818,61.7297539953266,3.44857148160971,8.22635053005966,17.2505461363681,16.417788180459
1662,67.6911866443895,61.7441294776001,3.4551811828753,8.23265065258072,17.2623996620773,16.4270756700378
1663,67.7004483689929,61.758659579628,3.46144069764856,8.23872356026546,17.2795758504873,16.4426722298006
1664,67.7089010834825,61.770607673414,3.46697381507505,8.24475908965938,17.293223444998,16.4519628654368
1665,67.7183062998915,61.7882841617173,3.47456483926806,8.25107882117457,17.3077463928665,16.4666879422926
1666,67.728615710172,61.7978498197428,3.47889862383766,8.25553596458578,17.3270568774041,16.476242819622
1667,67.738032765892,61.8157194185356,3.48729097381589,8.26212260942894,17.3393741207636,16.4907555704833
1668,67.7489099009025,61.8251258737093,3.49202816317851,8.27008913047178,17.3522451458083,16.502895281483
1669,67.7564616309187,61.8404745173767,3.4996701503191,8.27422015773721,17.3676066575554,16.5159445818849
1670,67.7636967528136,61.8539249329944,3.50466906637814,8.2807528562478,17.3801643538446,16.526579487201
1671,67.7743688651417,61.8667931877223,3.51297501961506,8.28616333508092,17.3980511957862,16.5375628766358
1672,67.7846924735119,61.883758367399,3.51872351927379,8.29147751369908,17.4112697955943,16.5521409448595
1673,67.7942869336905,61.8943861688434,3.52490417542867,8.30009956064726,17.4277469646952,16.5638352795282
1674,67.8003150788894,61.9113130713305,3.53057940251522,8.30550964866622,17.4417736473133,16.5790439798541
1675,67.8097232973781,61.925475522448,3.5375362257476,8.31054873981668,17.4603469386329,16.5918526192733
1676,67.8213665463343,61.937016524537,3.54354667974932,8.31799534644123,17.4757778860158,16.607517077292
1677,67.8305321919028,61.9567543606196,3.55049827152165,8.32448821315407,17.4900388768837,16.622041542401
1678,67.8402631766732,61.9672501151444,3.55712400013819,8.32877313438246,17.5031043748749,16.6352249324054
1679,67.8481195878792,61.9833890418713,3.56362768266899,8.33469207376586,17.5227254457997,16.6494283129507
1680,67.8584664856513,61.9951357498004,3.56981221145036,8.34263298091931,17.5365738727474,16.6598885388097
1681,67.8633441639762,62.0094924132477,3.57603343222102,8.34722702400387,17.551887459657,16.6760982324385
1682,67.871676240394,62.0287012379968,3.5834326145554,8.35408879763588,17.5696794954836,16.6890938181635
1683,67.8831233978485,62.0371911914933,3.58987333814309,8.3608617294961,17.5870400258072,16.7042040508681
1684,67.8877760030787,62.0531285034523,3.59613164914224,8.36708973312383,17.6041292451164,16.7158420242236
1685,67.897852388746,62.0721964168276,3.60264637891028,8.37360756756916,17.6214872488081,16.7332158360753
1686,67.9082191088961,62.0842271078934,3.61043378144926,8.38025585576391,17.6356514598682,16.7472320316846
1687,67.9129205667248,62.0996982418134,3.61701275870407,8.38727225982833,17.6532915311728,16.7611614062625
1688,67.926590247534,62.1142105778577,3.62437019707296,8.39279986066699,17.6708490432899,16.7755512116066
1689,67.9331214824725,62.1281730579607,3.6310420629127,8.39979602723728,17.6860636642782,16.788483759244
1690,67.9419265720188,62.1466205128787,3.63668395204891,8.40641783465601,17.7039153645148,16.8063970524316
1691,67.9501172978825,62.1564006173768,3.644645419527,8.41190808199153,17.7228059551694,16.8160591615113
1692,67.9574075027282,62.1727200795239,3.65207679871055,8.41762613512248,17.739836009416,16.8353807166053
1693,67.9685783273764,62.1887951455898,3.65830313531718,8.42576741588502,17.7558498047119,16.846610055281
1694,67.9733020935054,62.2000320131894,3.66504631426168,8.4315426750522,17.7728036557148,16.8644930839811
1695,67.9855245226652,62.2157689396155,3.67003951883504,8.43673127502209,17.7898233918123,16.882599202493
1696,67.9916406005259,62.2273762975924,3.67738541421054,8.44532454512487,17.8030197494055,16.8938892122023
1697,67.9967938968796,62.244739511878,3.68600288088202,8.45069148127153,17.8210504368592,16.9129589292416
1698,68.0138769925672,62.2554357065026,3.69112342531475,8.45808630551875,17.8396984759777,16.9273177166126
1699,68.0202365745488,62.2696282791578,3.69943841198372,8.463944800452,17.8521320368983,16.9418410163636
1700,68.0285707450235,62.2887767009232,3.70645259486829,8.47043387219398,17.8713965618823,16.9594029018
1701,68.0382390318795,62.2999618910254,3.71294373735076,8.47873600618593,17.8912514067739,16.9731324158762
1702,68.0471751210479,62.3164469468107,3.71951905467943,8.48403209171281,17.9064941634088,16.9902220541252
1703,68.0543147216178,62.3358071610604,3.72666177133613,8.49135432735437,17.9226737485487,17.0035668954392
1704,68.0627906121915,62.3468413648567,3.73340603034755,8.49885135814588,17.9414584742191,17.0192861698025
1705,68.0679254002907,62.363893567698,3.74007146031408,8.50491415419696,17.9623579324405,17.0344629720018
1706,68.0791036470746,62.3823284540293,3.74735495884387,8.51085552769102,17.9753600741624,17.0483169349677
1707,68.0882798107927,62.3943794372871,3.75408943797728,8.51866787977063,17.9932721463122,17.0656915662334
1708,68.0973854085183,62.4093814390138,3.76170257600589,8.524720443122,18.012503256746,17.0765007657138
1709,68.1046558807069,62.4272284120356,3.769799190384,8.53205588408162,18.027788939962,17.0954207730307
1710,68.1150453137787,62.4405394291131,3.77712227203419,8.54109135520603,18.045968884915,17.1077308500254
1711,68.1250438322219,62.4567406571738,3.78488865487392,8.54635330700704,18.0639384318794,17.124858082961
1712,68.1319696275314,62.472965951929,3.79357229467303,8.55405850259222,18.0854413500988,17.1466594221153
1713,68.1472472578817,62.4882248772461,3.80004262678907,8.5606601756526,18.1002817188816,17.1580944133055
1714,68.1521117562027,62.5058275232864,3.807902731498,8.56723491265288,18.1190753155236,17.1732687496961
1715,68.1613883380617,62.5254276250331,3.8169326970704,8.57412205262331,18.1372390452475,17.1917797058141
1716,68.1722386383734,62.5329531385953,3.82440585310718,8.58152002326454,18.1569284570426,17.204553418571
1717,68.1789233413025,62.5518533289466,3.83172951946196,8.5888257600157,18.1736902275871,17.2243686559435
1718,68.1896359249575,62.5696614754708,3.84080115059038,8.59525196959326,18.1932007540039,17.2374078994418
1719,68.1974161507014,62.5811336959994,3.8478939918658,8.60387095082654,18.2115018949261,17.2567203179352
1720,68.2077144850662,62.6015942965838,3.85565430204338,8.6097068018392,18.2302110197215,17.2747712575786
1721,68.2140883838712,62.6133153497831,3.86312944085154,8.61781347837148,18.2456567030925,17.2914821953131
1722,68.2277152149303,62.6279089482431,3.87209041010073,8.62435871815442,18.2624946070171,17.3074053923044
1723,68.2321673834121,62.6448800378513,3.88036305750161,8.63228944111122,18.2833357766588,17.3270939542739
1724,68.2423635352702,62.6600535805851,3.88723533485181,8.64076385227364,18.3034846269704,17.3407531313834
1725,68.254095861684,62.6727077523724,3.89656600439448,8.64635121588608,18.3177506248635,17.3599749208497
1726,68.25680929491,62.6935214010346,3.90390885810316,8.6548046841069,18.3367510311024,17.3789856261406
1727,68.2672745125829,62.7053204896495,3.91326113136847,8.66160419020906,18.3559594392009,17.3969533421304
1728,68.2789940913194,62.7207424099346,3.9209172030838,8.66900786862135,18.3753104146696,17.413081081342
1729,68.2835031218353,62.7412580310768,3.92919567689328,8.67771550252236,18.393067133027,17.4320492173566
1730,68.2931459894988,62.7560010265692,3.93630749681134,8.68420628922872,18.4101451462592,17.452324815496
1731,68.3034528069222,62.7725016681128,3.94623256755766,8.69199710958263,18.428869249885,17.4683613321927
1732,68.312332768576,62.7887722872353,3.95505011948649,8.70029353407253,18.4488230935483,17.4866709780918
1733,68.3218850199897,62.8073098836381,3.96393026161407,8.70915251063997,18.4650116240799,17.5075867271592
1734,68.3302685409341,62.8204678752615,3.97136624242615,8.71775587333362,18.4861444579523,17.5260366032731
1735,68.3392951509236,62.8384052606655,3.97989767645979,8.72440131550656,18.5043361829086,17.5422344944279
1736,68.3466828364042,62.8586856988128,3.98909016233627,8.73266799721356,18.5231364266238,17.5616812458678
1737,68.3599340261883,62.8738553076786,3.99715981646051,8.73951797032402,18.5387122618884,17.5838382492105
1738,68.3646711089492,62.8884357368029,4.00555373938799,8.74616064629208,18.5589885892685,17.5999974007377
1739,68.3704532555721,62.9060350515828,4.01468212208767,8.75700295674137,18.5775583960022,17.6176769716896
1740,68.3874286613794,62.9225791089543,4.02430636858897,8.76507291041268,18.5951966823378,17.6372087338703
1741,68.3948883344795,62.9353321416873,4.03273377310159,8.77049726386936,18.6183277051804,17.660334660059
1742,68.4027664520472,62.9536060922562,4.04276814542492,8.7802379872948,18.6353714123191,17.6746877190124
1743,68.4117775643331,62.9728012434349,4.04998746792154,8.78697394307543,18.6549344769431,17.6923767057446
1744,68.4208059898179,62.987353529147,4.05961847991232,8.79602731774132,18.6765643320114,17.7144037879861
1745,68.4278881692312,63.0039838700523,4.06908050756027,8.80339222566506,18.6964895442322,17.7332449387205
1746,68.4369317117322,63.0228278228727,4.07741629155684,8.8113561664675,18.7162987547184,17.7527110294476
1747,68.4412722230353,63.0340621053886,4.08704345669737,8.8189506434406,18.7365991265463,17.7735223461126
1748,68.4524160131335,63.0512295897151,4.09495605851878,8.82762103108176,18.7525925223302,17.7954240448043
1749,68.4616327888422,63.0729848016416,4.10445695470918,8.83713500322538,18.7721743101329,17.816627937634
1750,68.4718668042786,63.0876115288672,4.11407521469901,8.84257939965932,18.7916192961811,17.8396984759777
1751,68.4805284010819,63.1043012853268,4.12386051031011,8.8547672216216,18.8122505964842,17.8603796908057
1752,68.4896923736818,63.1232058390714,4.13273858409852,8.86164040059639,18.8322504741993,17.8779497266953
1753,68.4993769081287,63.1423182094639,4.14386686143936,8.87151448626911,18.8473928358285,17.8976091967586
1754,68.5088248911644,63.15813471423,4.15337575716611,8.87932560954002,18.8676355403898,17.923187594597
1755,68.5206553108588,63.1728414918238,4.16310506496326,8.88620019392117,18.8868592460131,17.9416638477835
1756,68.5245246456603,63.1917758222781,4.17314291243642,8.89646406973071,18.9098231278324,17.9644919452521
1757,68.5363494239687,63.2128505776525,4.18377474842746,8.90347284148002,18.9306752770898,17.9849111575563
1758,68.5471828174359,63.2267381708221,4.19221608284293,8.91295477835509,18.9477255661299,18.0049490950633
1759,68.5524125965503,63.2441745741432,4.20295967557579,8.92114982909008,18.9678769975834,18.025651131002
1760,68.5640847266709,63.2608939160114,4.21099132704167,8.93033297467843,18.9866875237859,18.0470013842021
1761,68.5762480938471,63.2794592968212,4.22076152060946,8.94024400838284,19.0084379184723,18.065851212468
1762,68.5843684269388,63.2918507201757,4.23059521722781,8.94735229103405,19.0288347351102,18.0907586394816
1763,68.5942795440862,63.3089985072749,4.24042471221009,8.95744054897346,19.050018189379,18.108549742583
1764,68.6035438702211,63.3306072078786,4.2505813604089,8.96523589236314,19.068763245315,18.1319211365482
1765,68.6099695043321,63.343755676354,4.25889614037145,8.97489157525372,19.0878472606363,18.1527829842143
1766,68.6189820345888,63.3619035369925,4.26917491340606,8.98460316705879,19.109761799445,18.1736902275871
1767,68.6293931841837,63.3782942030038,4.27977727990575,8.99305490856955,19.1313948394846,18.1959849702245
1768,68.6381291262194,63.3950042149671,4.28969396967155,9.00404886969214,19.1522159859745,18.2177800419619
1769,68.6518284379383,63.411087122347,4.3002362850007,9.01268679651174,19.1741381068756,18.237314124968
1770,68.6565981665346,63.4299144913695,4.31009606566696,9.02184318452282,19.1947961583732,18.2580243934776
1771,68.666326220085,63.4519982338909,4.32056915732225,9.03161783947903,19.2141455514561,18.2803526603279
1772,68.6799009982886,63.4679195195667,4.33163238528761,9.04055355160782,19.2364131405025,18.3038100780794
1773,68.6886828363319,63.4847702415017,4.34117580936957,9.05170950439658,19.25425248142,18.3286181753489
1774,68.6973842088811,63.5021855037942,4.35293752013938,9.06051780226924,19.2754503539095,18.3528047972857
1775,68.7088274934983,63.5223727134439,4.36379445726315,9.07111310483838,19.2968129629327,18.3764059188682
1776,68.7172998237718,63.5416010005284,4.37425902575178,9.07955206733418,19.3169246054443,18.3976006289403
1777,68.7262501459062,63.5542737810533,4.38489544072307,9.09026661223972,19.338191282891,18.4217282062203
1778,68.7372426136289,63.5731017107228,4.39506692749836,9.09862251434461,19.3594141683857,18.4393663933108
1779,68.7412177619954,63.5917346319386,4.40459567510743,9.10950145219631,19.3820063990642,18.4634183501969
1780,68.7504203878185,63.6143776438031,4.4168835919598,9.11926380342537,19.399893401864,18.4864490490065
1781,68.7636427711221,63.6312723659082,4.42875092015183,9.12980551716552,19.4207713174009,18.511262800366
1782,68.7731481720129,63.6452470078155,4.44012823323257,9.14080664079048,19.44097978618,18.5317644196837
1783,68.7849049474006,63.6631032191219,4.45071503584321,9.14964930675387,19.4610235446528,18.5556704221158
1784,68.7940244312595,63.6820428849009,4.46271851171304,9.15996245898326,19.4835577708993,18.5783066477181
1785,68.8039737182404,63.6976754865745,4.47563167085813,9.16927733348333,19.5066845434347,18.597348190661
1786,68.8138981359923,63.7171486888388,4.48787665422631,9.1806984934249,19.523371797536,18.6225300567055
1787,68.8205930898006,63.7368081729436,4.49905442821003,9.18848752735812,19.5453887867431,18.6508142203469
1788,68.8298856561685,63.7559269417342,4.5078911695105,9.19979505807528,19.5659621924327,18.6739139459277
1789,68.8398236061014,63.7721045670891,4.51904685507319,9.20883481396173,19.587993700372,18.6956069193038
1790,68.8505783722496,63.7888155390119,4.53106779070867,9.22111242619372,19.6088268407363,18.7202268359516
1791,68.8626059905189,63.8067568328165,4.54046362663035,9.23155863961795,19.6307290544778,18.7461991445317
1792,68.8708668635128,63.8294280091235,4.55298848438562,9.24235382672334,19.6491276637505,18.7668130209451
1793,68.8817522222731,63.8460788859694,4.56430042084866,9.2530429115486,19.6714006336198,18.7926006044797
1794,68.8936531400733,63.8632848789345,4.57793981170124,9.2626461387307,19.6928995137911,18.818072718908
1795,68.9029197786094,63.8804452828918,4.58985540151718,9.27267670098098,19.711502720356,18.8461733470431
1796,68.916555865965,63.9004414589229,4.60207356583398,9.28413519084359,19.7371387683132,18.868676163583
1797,68.9208832640826,63.9224723749747,4.61320720357722,9.29449055146314,19.7608478425847,18.8969517222895
1798,68.9325416851042,63.9365903877095,4.626962980858,9.30743428936848,19.7796036531122,18.9214041589028
1799,68.9434514039333,63.9573895423454,4.63812644973977,9.31720505189573,19.8036337648196,18.9485301501494
1800,68.9569657440314,63.9776756871206,4.6507360591232,9.32847690545907,19.8255574600305,18.9715575021071
1801,68.9670845063695,63.9970100315623,4.6642568220798,9.34160439605103,19.8476680094975,18.9941076653492
1802,68.9765793783426,64.0179984910701,4.67558347400154,9.35135283150257,19.8702716489862,19.0185237985417
1803,68.9844851059184,64.0396181735723,4.68909620036556,9.36345257469743,19.8908842313034,19.0450680999648
1804,69.0006540631631,64.0596055719148,4.70153272897245,9.37643481050277,19.9138190940409,19.0699014891582
1805,69.0041223846951,64.0765374781605,4.71368385431875,9.38520727664977,19.9389700601834,19.095414056079
1806,69.0149077281505,64.0969279809579,4.7273204846349,9.39867047467485,19.9636186506032,19.1219195963466
1807,69.0284201003869,64.1155217996524,4.74097901995291,9.40930941462784,19.9837612456358,19.144951348879
1808,69.0363117491001,64.1341202517593,4.75369954321675,9.42193065703428,20.0075576632926,19.1691275589405
1809,69.0485343192881,64.152824473534,4.7668065874627,9.43240338362644,20.0322575391834,19.1899266673298
1810,69.0586129397258,64.1701139467453,4.78070658875797,9.44507774967929,20.0585657761501,19.2138207252185
1811,69.0690529094986,64.1913049671006,4.79471448392355,9.45917155023318,20.084791956139,19.2429044334185
1812,69.0803987626988,64.2098452107235,4.80924037413699,9.47059222801311,20.1092701630418,19.2731078375776
1813,69.0897205189787,64.2318638007624,4.82130236739156,9.48399396691701,20.1295787888371,19.3002111176901
1814,69.0996992113724,64.2526172531543,4.83506162756849,9.49710454082923,20.155515942539,19.3219493700322
1815,69.1103538070699,64.2744144222187,4.8480955972664,9.51204284210816,20.1807790085085,19.35137472611
1816,69.1155670952719,64.2928552950884,4.86330915149991,9.52403917189546,20.2071122714288,19.3748467539886
1817,69.1247401760589,64.3097425097661,4.87703658069782,9.53735754988127,20.2317289562541,19.4031872395067
1818,69.1377512725255,64.3301661468078,4.89213123784736,9.5523528794456,20.2574955926,19.4266925655764
1819,69.1457966347589,64.3501656446821,4.90513919149066,9.56212433565324,20.2825114135734,19.452609854159
1820,69.1599447357431,64.3733012877395,4.91988249679309,9.57764888830076,20.3072241216159,19.4804253489408
1821,69.1668331584831,64.3937879488344,4.93486597962528,9.59116206540828,20.3320590841891,19.5084198187072
1822,69.1790082542737,64.4150994579308,4.94986853923929,9.6036479128308,20.3573551424442,19.5348208216351
1823,69.1867159673491,64.4325250760807,4.9634904128858,9.61696210205998,20.3797559199324,19.5617930925718
1824,69.1965920419163,64.450450562665,4.9786085625701,9.63015618743085,20.407412816066,19.5850244845913
1825,69.210834995935,64.4729081444764,4.99276445430197,9.64490001321433,20.4352779463836,19.6102230493229
1826,69.2175086901544,64.4907669706531,5.0083512989449,9.65810333151886,20.4644683790769,19.640058380171
1827,69.2317074779061,64.5127552083229,5.02183545068369,9.67074482061087,20.4916429888563,19.6663269675178
1828,69.2431716712015,64.5338305614341,5.03765275251942,9.68423570659294,20.5211424497609,19.6944562191831
1829,69.2560734643725,64.5541000948306,5.05199541778101,9.69954391392224,20.5489556956901,19.7242491137458
1830,69.2677311498993,64.5779807618721,5.06691236415702,9.71395504844658,20.5779109739704,19.7510378974805
1831,69.278129489193,64.5969457957423,5.08267574193028,9.72729798289573,20.6068362553453,19.7742546389217
1832,69.2935839552311,64.6196519518779,5.09841650153775,9.74374960135285,20.6363793524294,19.8028153716166
1833,69.3021708822714,64.6412845588137,5.1133671375711,9.75622917077848,20.6660033963811,19.8311293145595
1834,69.3157208714063,64.662988920335,5.12979677744679,9.77143485979742,20.6961039800512,19.861753472155
1835,69.3263973394664,64.6847159940455,5.14718507208321,9.78745727774938,20.7237018631098,19.8916574996347
1836,69.3383527149988,64.7037712036526,5.16389076403632,9.80271143211242,20.7539570840173,19.919117867852
1837,69.3492062526439,64.7271624618619,5.18102854254643,9.81733847436339,20.7847907079586,19.9454287784333
1838,69.3549955185611,64.7499258193789,5.19845513670708,9.83393241280447,20.8140609726574,19.9706204318139
1839,69.3728700693383,64.770647747997,5.21454709646636,9.84779545515124,20.8428010825574,19.9994286207204
1840,69.3754060304865,64.7925692369932,5.23125618043546,9.86486237471922,20.8756943672425,20.0302406572764
1841,69.3872862595369,64.8119675906825,5.24874926677249,9.88002824980594,20.9064756932281,20.0583193779338
1842,69.4010000440261,64.8344009166662,5.26529308465124,9.89617016005562,20.9369391213696,20.088128464315
1843,69.4078003917329,64.8531131201252,5.28296548773229,9.91145792101461,20.9681332980302,20.1166598755018
1844,69.4219874379206,64.8728918600579,5.302037212989,9.92790042816844,20.9992452090901,20.1451018096004
1845,69.4311398211958,64.8931291266402,5.32017014042434,9.94364731954637,21.0309184787632,20.1779846915748
1846,69.4420097736989,64.9143104270818,5.33770677377954,9.96220367664891,21.0617515246468,20.209917379458
1847,69.4568938657536,64.940218622697,5.35646951382496,9.97855528337355,21.1014924623416,20.2436990944933
1848,69.4626795491439,64.963520518951,5.37497258918396,9.99674923118593,21.1331138393222,20.2756324244195
1849,69.4756503548594,64.9829610360456,5.39176429215189,10.0125819264695,21.1700881945103,20.3097569126847
1850,69.482834403635,65.0053765957958,5.40985312083037,10.0286908083077,21.2049438125439,20.3427890923955
1851,69.488149345072,65.0280084271252,5.42982962122546,10.0462906876242,21.23624105925,20.3758681989451
1852,69.5056275127307,65.054198151532,5.4493413473799,10.0642889015498,21.2681606044946,20.4079026333572
1853,69.5135303882735,65.0767816204671,5.46899286050149,10.0814485012141,21.3047567891639,20.4433045870157
1854,69.5299369924961,65.0930792065795,5.48925969933312,10.099164655506,21.3437498493093,20.4785466932008
1855,69.5392348520974,65.1175118065627,5.50681358084706,10.1174893827265,21.380073332704,20.5137267032242
1856,69.5456835261828,65.142318060703,5.52604545526584,10.1341559866993,21.4179948778241,20.5528122423591
1857,69.5588702504565,65.155095820981,5.54523248719013,10.1541253419107,21.4544853761779,20.5895812191547
1858,69.5651254953998,65.178926518198,5.56436686013356,10.170942722731,21.492359996283,20.6268509641799
1859,69.5770522104414,65.2041491509956,5.58404099194095,10.1888900274203,21.5376102443384,20.66145285689
1860,69.5850051151198,65.2281207783889,5.60355879591085,10.2082125713689,21.5783341734936,20.7024090048448
1861,69.5978211894484,65.2463827613935,5.62365362669615,10.2266239167725,21.621378511165,20.7404339777847
1862,69.613982707654,65.2668896849491,5.64226273785723,10.2439517616532,21.6584812389767,20.7847907079586
1863,69.6220312271255,65.2912023875505,5.66426909496565,10.2654778983872,21.7072040343691,20.8208046461193
1864,69.638428806942,65.3157640472225,5.68563142690807,10.2855699451121,21.7434704030303,20.858811931695
1865,69.6478718448704,65.3397715748457,5.7091414734356,10.3062044486334,21.7876696718383,20.8975465312091
1866,69.6644319397711,65.3608739261014,5.72881948245008,10.3241707552922,21.83279523052,20.9353041597848
1867,69.6704220039384,65.3847112100866,5.75222490410299,10.3433776490049,21.8749754038502,20.9772047563163
1868,69.6867359728696,65.4083731903048,5.77206783464515,10.3643622116519,21.9278187558996,21.0158135842379
1869,69.6958318958086,65.4321774313497,5.79495763735093,10.381905685502,21.9741644155641,21.0601323422942
1870,69.7084472253911,65.4550703154056,5.81674532203441,10.405212786013,22.0166216608924,21.1065356685906
1871,69.7214271622627,65.4786375168212,5.84142552333284,10.4245618066233,22.0630607009433,21.1513510290023
1872,69.7271771955147,65.5038916635329,5.86574592861927,10.445668875454,22.1069832862326,21.1988274500803
1873,69.7453091575728,65.5204531559026,5.88685019643037,10.4656616038043,22.1586705274042,21.2404027514977
1874,69.7488972450492,65.5433962711826,5.91013431186144,10.4883261301994,22.2086188621013,21.2868598029196
1875,69.7672218700066,65.5646463579001,5.93327455966458,10.5100025366723,22.260375649967,21.3298481237069
1876,69.7731742661855,65.5912982276251,5.95761405832301,10.5317013070459,22.3072394636884,21.3746630738388
1877,69.7838861491586,65.6083970529183,5.98361478080632,10.5559361898003,22.3644040964153,21.4231526448032
1878,69.799506562135,65.6331437378582,6.00915788723333,10.5796196180324,22.4185628155385,21.4679019291631
1879,69.8096114573401,65.653530316191,6.03495945443372,10.601307569075,22.4669648121565,21.518967532781
1880,69.8250400381771,65.6832319881915,6.05808479511381,10.6224599713508,22.5253039247338,21.5640231387836
1881,69.8347395644906,65.7076336491265,6.08311326262589,10.6509031189669,22.5822764171187,21.6142306035805
1882,69.8507586096803,65.7295645415047,6.11011848563364,10.6717305102446,22.63747241512,21.6628606131588
1883,69.8549099899402,65.7553067895038,6.13833515705359,10.6989725100885,22.6974386932901,21.7135819810553
1884,69.8600523057487,65.780858876516,6.16323786424927,10.7227232263908,22.7584099747022,21.7698575703063
1885,69.8799762671708,65.8055013456247,6.18997577756508,10.7482729764099,22.8123459241463,21.8132360953027
1886,69.8878806645344,65.8241146833785,6.21864396755362,10.7723216815074,22.8759692653396,21.8653348044802
1887,69.9054619370884,65.8448616584514,6.24841654036545,10.7969694166059,22.9367847035087,21.9213864668713
1888,69.912611954092,65.8700867619816,6.27794126808579,10.821589154429,23.0065100016275,21.9680036623205
1889,69.926326759543,65.8946755702939,6.30764836541486,10.8477885636513,23.0772014184061,22.0252757046509
1890,69.9356482794287,65.9113083048173,6.33497706122716,10.8745709059115,23.1398321496386,22.087590254436
1891,69.9509802751093,65.9316792641472,6.36579512175789,10.9001980717469,23.2120173918362,22.1448724533336
1892,69.9569877627734,65.959290217413,6.39667360345547,10.9296974613537,23.2868156472924,22.2050261051268
1893,69.9744517267656,65.9831481936372,6.42827185627914,10.9580866614902,23.3588407520588,22.2656905255184
1894,69.9865807452454,66.0049940151768,6.45966758758054,10.9864449530529,23.4303686475552,22.317578521628
1895,70.0008684745373,66.0296064048698,6.48855549839833,11.0134497816369,23.5157034901158,22.3773124270044
